failure_run_id,success_run_id,workflow_name,failure_display_title,success_display_title,failure_time,success_time,failure_run_time,success_run_time,time_to_recover,total_number_of_steps,failure_step_number,failure_step_name,failure_job_started_at,failure_job_completed_at,failed_step_started_at,failed_step_completed_at,failure_step_run_time,time_to_recover_seconds,time_difference,proportion_of_steps_that_didnt_fail,category,normalized_timed_to_recover,normalized_time_diff,normalized_proportion_of_step_that_didnt_fail,frequency
5861377965,5861452811,CLI,Do not report version when upstream check fails,Do not report version when upstream check fails,2023-08-14T22:39:07Z,2023-08-14T22:54:58Z,0.031666667,0.086666667,0.264166667,30,6,Build Linux and Darwin,2023-08-14T22:37:22Z,2023-08-14T22:38:52Z,2023-08-15T04:37:46.000+06:00,2023-08-15T04:38:50.000+06:00,0.017777778,951.0000012,198,0.2,Build,,,,
5861428463,5861452811,CLI,Add missing --encrypt flag from Vault example,Do not report version when upstream check fails,2023-08-14T22:51:03Z,2023-08-14T22:54:58Z,0.086666667,0.086666667,0.065277778,75,9,Test,2023-08-14T22:46:01Z,2023-08-14T22:50:59Z,2023-08-15T04:47:51.000+06:00,2023-08-15T04:50:58.000+06:00,0.051944444,235.0000008,0,0.12,Testing,,,,
5896278581,5896282732,CLI,version: rewrite command to use GitHub endpoints,version: rewrite command to use GitHub endpoints,2023-08-17T21:52:21Z,2023-08-17T21:56:44Z,0.028055556,0.090277778,0.073055556,15,6,Build Linux and Darwin,2023-08-17T21:50:49Z,2023-08-17T21:52:01Z,2023-08-18T03:51:09.000+06:00,2023-08-18T03:52:00.000+06:00,0.014166667,263.0000016,223.9999992,0.4,Build,,,,
5963259602,5963294162,CLI,build: ensure clean working tree,build: ensure clean working tree,2023-08-24T11:47:09Z,2023-08-24T11:56:33Z,0.011944444,0.102222222,0.156666667,51,7,Ensure clean working tree,2023-08-24T11:46:35Z,2023-08-24T11:47:03Z,2023-08-24T17:47:01.000+06:00,2023-08-24T17:47:01.000+06:00,0,564.0000012,325.0000008,0.137254902,Post-Build Checks,,,,
5975116935,6198555467,Release,Merge pull request #1268 from getsops/prep-v3.8.0-rc.1,Merge pull request #1284 from getsops/prep-v3.8.0,2023-08-25T12:13:42Z,2023-09-15T13:54:15Z,1.175277778,0.635833333,505.6758333,103,2,Final outcome,2023-08-25T12:12:43Z,2023-08-25T12:12:44Z,2023-08-25T18:12:42.000+06:00,2023-08-25T18:12:43.000+06:00,0.000277778,1820433,-1942.000002,0.019417476,Testing,,,,
6131807444,6137221038,CLI,Allow configuration of indentation for YAML and JSON stores,Allow to pass multiple paths to 'updatekeys',2023-09-10T13:48:53Z,2023-09-10T19:15:02Z,22.05194444,6.483611111,5.435833333,48,7,Build Linux and Darwin,2023-09-10T13:47:34Z,2023-09-10T13:48:31Z,2023-09-10T19:47:41.000+06:00,2023-09-10T19:48:29.000+06:00,0.013333333,19569,-56045.99998,0.145833333,Build,,,,
6165287405,6165295790,CLI,keyservices: address logging regression,keyservices: address logging regression,2023-09-12T22:01:59Z,2023-09-12T22:06:18Z,0.025833333,0.084166667,0.071944444,16,7,Build Linux and Darwin,2023-09-12T22:00:34Z,2023-09-12T22:01:43Z,2023-09-13T04:00:48.000+06:00,2023-09-13T04:01:41.000+06:00,0.014722222,258.9999984,210.0000024,0.4375,Build,,,,
6165287415,6165295795,CodeQL,keyservices: address logging regression,keyservices: address logging regression,2023-09-12T22:03:54Z,2023-09-12T22:04:53Z,0.057777778,0.060555556,0.016388889,8,4,Build,2023-09-12T22:00:35Z,2023-09-12T22:03:53Z,2023-09-13T04:00:55.000+06:00,2023-09-13T04:03:41.000+06:00,0.046111111,59.0000004,10.0000008,0.5,Build,,,,
6191147320,6191178720,CLI,chore: update dependencies,Prepare v3.8.0,2023-09-14T21:38:23Z,2023-09-14T21:46:50Z,0.011111111,0.073333333,0.140833333,64,6,Ensure clean working tree,2023-09-14T21:37:53Z,2023-09-14T21:38:09Z,2023-09-15T03:38:07.000+06:00,2023-09-15T03:38:07.000+06:00,0,506.9999988,223.9999992,0.09375,Post-Build Checks,,,,
6206567909,6206587644,Docs,Add linting for RST and MD files,Add linting for RST and MD files,2023-09-16T09:30:09Z,2023-09-16T09:34:23Z,0.005833333,0.008611111,0.070555556,8,5,Install markdownlint,2023-09-16T09:29:56Z,2023-09-16T09:30:08Z,2023-09-16T15:30:03.000+06:00,2023-09-16T15:30:06.000+06:00,0.000833333,254.0000016,10.0000008,0.625,Testing,,,,
