failure_run_id,success_run_id,workflow_name,failure_display_title,success_display_title,failure_time,success_time,failure_run_time,success_run_time,time_to_recover,total_number_of_steps,failure_step_number,failure_step_name,failure_job_started_at,failure_job_completed_at,failed_step_started_at,failed_step_completed_at,failure_step_run_time,time_to_recover_seconds,time_difference,proportion_of_steps_that_didnt_fail,category,normalized_timed_to_recover,normalized_time_diff,normalized_proportion_of_step_that_didnt_fail,frequency
3829618344,3861945929,Lint and Unit tests,Limit function request according to rpp flag,feat(cli): provide imagepullsecret option for container as function,2023-01-03T12:54:53Z,2023-01-07T11:58:28Z,0.031944444,0.076944444,95.05972222,12,5,Run golangci-lint,2023-01-03T12:53:11Z,2023-01-03T12:54:51Z,2023-01-03T18:53:46.000+06:00,2023-01-03T18:54:21.000+06:00,0.009722222,342215,162,0.416666667,Post-Build Checks,,,,
3829618347,3871621948,Fission CI,Limit function request according to rpp flag,fix: nil panic for the latestDepl.Name if not return in the for cycle,2023-01-03T14:28:31Z,2023-01-09T10:22:50Z,1.5925,2.98,139.9052778,26,16,Integration tests,2023-01-03T12:53:11Z,2023-01-03T14:21:54Z,2023-01-03T18:58:53.000+06:00,2023-01-03T20:21:17.000+06:00,1.373333333,503659,4995,0.615384615,Testing,,,,
3861945927,3871621948,Fission CI,feat(cli): provide imagepullsecret option for container as function,fix: nil panic for the latestDepl.Name if not return in the for cycle,2023-01-07T12:54:08Z,2023-01-09T10:22:50Z,1.004722222,2.98,45.47833333,78,16,Integration tests,2023-01-07T11:54:11Z,2023-01-07T12:45:10Z,2023-01-07T18:01:22.000+06:00,2023-01-07T18:44:34.000+06:00,0.72,163722,7111,0.205128205,Testing,,,,
3881026329,3882324117,Fission CI,update vulnerable dependencies,remove .* suffix after Dockerfile,2023-01-10T08:09:29Z,2023-01-10T14:32:47Z,1.037777778,4.31,6.388333333,78,16,Integration tests,2023-01-10T07:09:31Z,2023-01-10T08:04:56Z,2023-01-10T13:16:10.000+06:00,2023-01-10T14:04:13.000+06:00,0.800833333,22998,11780,0.205128205,Testing,,,,
3881787431,3882324117,Fission CI,update vulnerable dependencies,remove .* suffix after Dockerfile,2023-01-10T09:17:51Z,2023-01-10T14:32:47Z,0.211111111,4.31,5.248888889,26,13,Build and Install Fission,2023-01-10T09:12:29Z,2023-01-10T09:17:31Z,2023-01-10T15:16:58.000+06:00,2023-01-10T15:17:24.000+06:00,0.007222222,18896,14756,0.5,Build,,,,
3881787432,3882297412,Fission CI upgrade,update vulnerable dependencies,update vulnerable dependencies (#2684),2023-01-10T09:19:32Z,2023-01-10T10:18:18Z,0.239166667,0.125,0.979444444,18,10,Upgrade fission to latest,2023-01-10T09:12:31Z,2023-01-10T09:19:30Z,2023-01-10T15:14:47.000+06:00,2023-01-10T15:19:18.000+06:00,0.075277778,3526,-411,0.555555556,Post-Build Checks,,,,
3882297411,3882324117,Fission CI,update vulnerable dependencies (#2684),remove .* suffix after Dockerfile,2023-01-10T11:22:21Z,2023-01-10T14:32:47Z,1.1925,4.31,3.173888889,52,16,Integration tests,2023-01-10T10:11:01Z,2023-01-10T11:22:19Z,2023-01-10T16:17:47.000+06:00,2023-01-10T17:21:36.000+06:00,1.063611111,11426,11223,0.307692308,Testing,,,,
3904838584,3924264388,Fission CI,update chart version to 1.18.0 (#2687),internal: Making poolcache typed and merge into fscache,2023-01-12T19:06:11Z,2023-01-15T17:02:51Z,1.004166667,0.7925,69.94444444,52,16,Integration tests,2023-01-12T18:06:13Z,2023-01-12T19:04:53Z,2023-01-13T00:11:31.000+06:00,2023-01-13T01:04:30.000+06:00,0.883055556,251800,-762,0.307692308,Testing,,,,
3924721443,3931094184,Fission CI,internal: Making poolcache typed and merged into fscache (#2693),Create roles for custom resource in function and builder namespace,2023-01-15T19:24:54Z,2023-01-16T14:48:48Z,1.079166667,0.813333333,19.39833333,78,16,Integration tests,2023-01-15T18:20:21Z,2023-01-15T19:24:53Z,2023-01-16T00:27:02.000+06:00,2023-01-16T01:24:18.000+06:00,0.954444444,69834,-957,0.205128205,Testing,,,,
3939368923,3939733871,Fission CI,Create roles for custom resource in function and builder namespace,allow users to set envGracePeriod to 0,2023-01-17T13:47:22Z,2023-01-17T13:57:44Z,1.004444444,0.450555556,0.172777778,52,16,Integration tests,2023-01-17T12:47:17Z,2023-01-17T13:37:14Z,2023-01-17T18:52:38.000+06:00,2023-01-17T19:36:40.000+06:00,0.733888889,622,-1994,0.307692308,Testing,,,,
